ATM_ID,Location,Transaction_ID,Transaction_Type,Amount_INR,Transaction_DateTime,Predicted_Algorithm
ATM006,Agra,a11af111,Replenishment,780000,2025-05-27 02:00:57,knapsack
ATM006,Agra,c04c985b,Withdrawal,700,2025-06-03 10:50:28,greedy
ATM006,Agra,e1b92ab5,Replenishment,160000,2025-04-26 21:57:19,knapsack
ATM006,Agra,2f38232a,Replenishment,680000,2025-06-26 16:57:54,knapsack
ATM006,Agra,f984be4e,Withdrawal,4500,2025-05-25 13:20:51,knapsack
ATM006,Agra,06b835d1,Replenishment,260000,2025-06-13 10:27:52,knapsack
ATM006,Agra,b9d3f7ea,Withdrawal,13300,2025-04-24 17:42:01,knapsack
ATM006,Agra,b43d8cfd,Withdrawal,15100,2025-07-15 04:55:14,knapsack
ATM006,Agra,c6eee312,Replenishment,550000,2025-06-29 00:33:39,knapsack
ATM006,Agra,3aef3a6c,Withdrawal,2700,2025-06-03 20:57:52,knapsack
ATM006,Agra,f42007a1,Replenishment,760000,2025-04-27 07:09:01,knapsack
ATM006,Agra,361c15b7,Replenishment,970000,2025-05-28 08:05:25,knapsack
ATM006,Agra,6f1d2301,Replenishment,800000,2025-07-07 06:08:37,knapsack
ATM006,Agra,1af4a31e,Withdrawal,13300,2025-05-30 18:58:20,knapsack
ATM006,Agra,541e09c6,Replenishment,900000,2025-04-19 20:08:37,knapsack
ATM006,Agra,6936b654,Withdrawal,6200,2025-07-13 03:38:21,knapsack
ATM006,Agra,83e2e899,Withdrawal,11500,2025-06-12 00:04:30,knapsack
ATM006,Agra,dae46a77,Withdrawal,10100,2025-06-11 01:35:10,knapsack
ATM006,Agra,a9a2f875,Withdrawal,17600,2025-04-29 05:28:28,knapsack
ATM006,Agra,2b228468,Replenishment,890000,2025-05-06 20:07:14,knapsack
ATM006,Agra,1840613a,Withdrawal,17100,2025-06-27 22:57:07,knapsack
ATM006,Agra,b2b9fde5,Replenishment,160000,2025-06-24 23:13:44,knapsack
ATM006,Agra,c7309c9b,Withdrawal,13500,2025-05-31 22:45:08,knapsack
ATM006,Agra,71bd02ab,Withdrawal,18200,2025-07-03 15:34:27,knapsack
ATM006,Agra,56269e59,Withdrawal,17700,2025-06-12 11:38:17,knapsack
ATM006,Agra,86850dcb,Withdrawal,9800,2025-04-22 14:14:40,knapsack
ATM006,Agra,7cc6a334,Replenishment,580000,2025-07-07 10:49:29,knapsack
ATM006,Agra,b3482fa0,Withdrawal,7900,2025-06-12 04:12:18,knapsack
ATM006,Agra,f5b43d84,Withdrawal,3600,2025-05-08 11:05:36,knapsack
ATM006,Agra,8dc7af04,Replenishment,850000,2025-04-22 02:34:27,knapsack
ATM006,Agra,919167bc,Withdrawal,9000,2025-06-12 20:07:25,knapsack
ATM006,Agra,f5ec1e07,Replenishment,470000,2025-04-25 22:20:02,knapsack
ATM006,Agra,6e182a78,Withdrawal,13300,2025-05-25 06:35:36,knapsack
ATM006,Agra,896d7ad2,Withdrawal,6000,2025-05-09 22:52:42,knapsack
ATM006,Agra,b39be407,Withdrawal,17900,2025-07-12 17:05:52,knapsack
ATM006,Agra,43ce8b58,Withdrawal,17200,2025-07-01 02:27:56,knapsack
ATM006,Agra,fb0813a2,Withdrawal,1100,2025-05-31 09:24:26,greedy
ATM006,Agra,af0a6ea2,Replenishment,730000,2025-06-24 13:01:03,knapsack
ATM006,Agra,fc8ec829,Withdrawal,12900,2025-05-13 10:56:37,knapsack
ATM006,Agra,b709f83a,Withdrawal,1100,2025-05-20 08:15:01,greedy
ATM006,Agra,0e052d1e,Withdrawal,4900,2025-04-20 02:10:43,knapsack
ATM006,Agra,98c9de0b,Withdrawal,8400,2025-05-13 16:22:33,knapsack
ATM006,Agra,b2769555,Withdrawal,12000,2025-06-24 03:16:34,knapsack
ATM006,Agra,4efcde59,Replenishment,210000,2025-05-01 08:53:12,knapsack
ATM006,Agra,fea68464,Withdrawal,3800,2025-04-19 15:45:39,knapsack
ATM006,Agra,dfcc9425,Withdrawal,17800,2025-05-16 20:59:44,knapsack
ATM006,Agra,d5f95859,Withdrawal,10600,2025-06-25 18:27:22,knapsack
ATM006,Agra,da2ad0d5,Replenishment,130000,2025-05-31 19:50:17,knapsack
ATM006,Agra,a70ba8c7,Replenishment,720000,2025-06-25 15:04:52,knapsack
ATM006,Agra,b01b7b98,Withdrawal,19900,2025-07-11 08:06:16,knapsack
ATM006,Agra,dff47aac,Withdrawal,16600,2025-06-16 10:03:56,knapsack
ATM006,Agra,4afe1a00,Replenishment,230000,2025-05-29 07:01:57,knapsack
ATM006,Agra,6286195f,Withdrawal,8600,2025-05-13 03:15:16,knapsack
ATM006,Agra,78d294af,Replenishment,500000,2025-05-19 08:52:13,knapsack
ATM006,Agra,d2b9cca8,Withdrawal,9000,2025-07-05 18:49:49,knapsack
ATM006,Agra,2efbd2ee,Withdrawal,5000,2025-07-04 21:46:10,knapsack
ATM006,Agra,097675ac,Withdrawal,7200,2025-06-11 07:49:37,knapsack
ATM006,Agra,a7756d00,Withdrawal,5900,2025-05-13 04:26:32,knapsack
ATM006,Agra,5ea32a46,Withdrawal,18000,2025-06-23 16:41:54,knapsack
ATM006,Agra,8ba7f9fa,Replenishment,720000,2025-06-12 11:19:46,knapsack
ATM006,Agra,e7884a39,Replenishment,110000,2025-06-03 05:09:57,knapsack
ATM006,Agra,7a658a98,Replenishment,340000,2025-07-12 16:46:44,knapsack
ATM006,Agra,410d4a60,Withdrawal,10000,2025-06-17 11:26:27,knapsack
ATM006,Agra,782fe302,Withdrawal,2300,2025-05-03 13:37:29,knapsack
ATM006,Agra,3a2b969c,Withdrawal,15700,2025-05-14 02:31:44,knapsack
ATM006,Agra,109d1b91,Replenishment,1000000,2025-05-12 01:54:20,knapsack
ATM006,Agra,c7056f6d,Replenishment,950000,2025-05-17 04:03:27,knapsack
ATM006,Agra,99bb241d,Replenishment,530000,2025-07-06 02:16:26,knapsack
ATM006,Agra,29f53448,Replenishment,710000,2025-05-21 11:32:20,knapsack
ATM006,Agra,18aded02,Withdrawal,6300,2025-05-19 09:37:45,knapsack
ATM006,Agra,0cac5160,Withdrawal,17100,2025-04-30 17:36:23,knapsack
ATM006,Agra,61c147a9,Replenishment,990000,2025-04-16 15:48:42,knapsack
ATM006,Agra,3d1c3c60,Withdrawal,2800,2025-06-02 14:56:15,knapsack
ATM006,Agra,d74d3ab8,Replenishment,320000,2025-05-12 07:01:50,knapsack
ATM006,Agra,7d75df7c,Replenishment,360000,2025-06-16 03:32:45,knapsack
ATM006,Agra,04a0ad1e,Withdrawal,15500,2025-05-18 01:49:23,knapsack
ATM006,Agra,ac13c314,Withdrawal,10400,2025-04-28 13:40:03,knapsack
ATM006,Agra,e7bc2bea,Withdrawal,8100,2025-06-21 05:27:29,knapsack
ATM006,Agra,544f5536,Withdrawal,5400,2025-04-30 04:42:05,knapsack
ATM006,Agra,3e7cb132,Replenishment,270000,2025-05-23 05:54:28,knapsack
ATM006,Agra,32c3100b,Replenishment,300000,2025-05-21 13:42:02,knapsack
ATM006,Agra,1c71046f,Replenishment,830000,2025-05-22 13:32:16,knapsack
ATM006,Agra,cf414ff5,Withdrawal,1000,2025-04-24 04:38:10,greedy
ATM006,Agra,881071f4,Replenishment,910000,2025-06-19 03:23:55,knapsack
ATM006,Agra,b0aeadb1,Withdrawal,9900,2025-06-01 05:23:03,knapsack
ATM006,Agra,3b4d2f33,Withdrawal,13000,2025-05-29 00:08:21,knapsack
ATM006,Agra,11f6fcd4,Withdrawal,6900,2025-04-23 23:21:36,knapsack
ATM006,Agra,13a96d4e,Withdrawal,16700,2025-04-26 12:50:22,knapsack
ATM006,Agra,e166b9db,Replenishment,980000,2025-05-01 19:32:05,knapsack
ATM006,Agra,f460fbc0,Replenishment,260000,2025-05-27 04:20:29,knapsack
ATM006,Agra,2c2ca5fe,Withdrawal,100,2025-04-28 13:09:56,greedy
ATM006,Agra,286cdd67,Replenishment,480000,2025-05-27 16:23:57,knapsack
ATM006,Agra,95ec73fa,Withdrawal,9600,2025-06-16 22:46:31,knapsack
ATM006,Agra,8c3b34cc,Replenishment,100000,2025-07-05 22:16:08,knapsack
ATM006,Agra,78b26f60,Withdrawal,10400,2025-04-16 23:59:44,knapsack
ATM006,Agra,239e5462,Replenishment,390000,2025-05-21 20:15:27,knapsack
ATM006,Agra,bf7bab53,Replenishment,460000,2025-04-17 17:02:39,knapsack
ATM006,Agra,f7cf793e,Withdrawal,17400,2025-05-12 09:46:53,knapsack
ATM006,Agra,43b2b28b,Replenishment,880000,2025-05-12 05:01:25,knapsack
ATM006,Agra,6a432cc2,Withdrawal,9100,2025-04-27 11:59:59,knapsack
ATM006,Agra,44df3a5a,Replenishment,800000,2025-05-15 10:45:20,knapsack
ATM006,Agra,f2a83a01,Replenishment,570000,2025-07-09 17:25:23,knapsack
ATM006,Agra,fde64c73,Withdrawal,13100,2025-06-21 13:01:54,knapsack
ATM006,Agra,08504a7f,Replenishment,730000,2025-07-09 19:20:05,knapsack
ATM006,Agra,46a978a2,Withdrawal,5400,2025-05-13 16:28:39,knapsack
ATM006,Agra,87f01b80,Withdrawal,15400,2025-05-29 02:58:30,knapsack
ATM006,Agra,6d562826,Withdrawal,800,2025-05-16 15:48:58,greedy
ATM006,Agra,3692228f,Replenishment,260000,2025-04-22 18:10:56,knapsack
ATM006,Agra,5cecd5f1,Withdrawal,15100,2025-04-26 05:49:38,knapsack
ATM006,Agra,d504daaa,Withdrawal,13800,2025-06-06 13:06:35,knapsack
ATM006,Agra,128b4ab0,Replenishment,300000,2025-05-02 05:45:10,knapsack
ATM006,Agra,cdc1603f,Replenishment,760000,2025-04-29 21:30:11,knapsack
ATM006,Agra,34777d0b,Withdrawal,14400,2025-05-23 01:09:07,knapsack
ATM006,Agra,360e2346,Withdrawal,11900,2025-06-20 11:00:39,knapsack
ATM006,Agra,4d956238,Withdrawal,200,2025-04-17 02:14:48,greedy
ATM006,Agra,00af3fc7,Replenishment,630000,2025-07-03 20:54:31,knapsack
ATM006,Agra,3cdb8554,Replenishment,400000,2025-04-25 06:25:11,knapsack
ATM006,Agra,6963e7a3,Replenishment,930000,2025-05-23 11:37:40,knapsack
ATM006,Agra,5337939e,Replenishment,850000,2025-06-13 19:36:14,knapsack
ATM006,Agra,36dc0a07,Replenishment,230000,2025-05-27 14:43:13,knapsack
ATM006,Agra,4d53d73a,Replenishment,960000,2025-06-09 02:29:23,knapsack
ATM006,Agra,e14769e1,Withdrawal,7300,2025-07-05 08:43:59,knapsack
ATM006,Agra,7bc50623,Replenishment,150000,2025-06-14 04:39:35,knapsack
ATM006,Agra,eb6ac033,Replenishment,970000,2025-05-03 10:47:53,knapsack
ATM006,Agra,de7d94f0,Replenishment,690000,2025-07-05 16:28:25,knapsack
ATM006,Agra,e489f327,Withdrawal,6000,2025-07-04 11:28:26,knapsack
ATM006,Agra,ccc7cb6c,Withdrawal,13200,2025-05-28 00:12:25,knapsack
ATM006,Agra,ed14b782,Withdrawal,1700,2025-05-06 14:15:57,knapsack
ATM006,Agra,ec865e6e,Replenishment,300000,2025-05-23 11:16:51,knapsack
ATM006,Agra,fb7f651b,Withdrawal,18400,2025-06-29 00:17:15,knapsack
ATM006,Agra,9b47e50e,Withdrawal,16200,2025-05-20 21:00:39,knapsack
ATM006,Agra,dd0d2a0e,Withdrawal,2600,2025-05-25 19:19:32,knapsack
ATM006,Agra,17e04cf4,Withdrawal,10100,2025-04-28 17:47:22,knapsack
ATM006,Agra,5bb39828,Withdrawal,2000,2025-06-18 01:04:20,knapsack
ATM006,Agra,8791b086,Withdrawal,12400,2025-04-25 15:40:23,knapsack
ATM006,Agra,4d27d536,Withdrawal,12000,2025-06-01 18:01:54,knapsack
ATM006,Agra,9f1179e9,Replenishment,370000,2025-06-28 19:17:28,knapsack
ATM006,Agra,bd74e76a,Replenishment,270000,2025-04-29 22:53:14,knapsack
ATM006,Agra,8df1f77f,Replenishment,110000,2025-06-09 16:44:09,knapsack
ATM006,Agra,a6f97d54,Replenishment,240000,2025-06-26 23:17:21,knapsack
ATM006,Agra,2218e726,Withdrawal,15300,2025-06-04 12:38:56,knapsack
ATM006,Agra,22ef3c48,Withdrawal,17800,2025-06-23 12:50:26,knapsack
ATM006,Agra,496c2b28,Replenishment,310000,2025-05-13 17:04:10,knapsack
ATM006,Agra,812027da,Replenishment,810000,2025-06-18 06:19:16,knapsack
ATM006,Agra,de978f0f,Replenishment,120000,2025-05-24 14:48:27,knapsack
ATM006,Agra,da40090f,Withdrawal,6700,2025-06-28 09:57:20,knapsack
ATM006,Agra,5874c430,Replenishment,520000,2025-04-28 00:34:28,knapsack
ATM006,Agra,62521e80,Withdrawal,4200,2025-05-26 18:35:24,knapsack
ATM006,Agra,f3906938,Replenishment,570000,2025-05-29 14:08:46,knapsack
ATM006,Agra,14b3d5e0,Replenishment,380000,2025-05-05 02:39:03,knapsack
ATM006,Agra,d1b381c6,Replenishment,170000,2025-05-28 12:50:38,knapsack
ATM006,Agra,501a2a3e,Replenishment,970000,2025-06-17 06:29:47,knapsack
ATM006,Agra,d984152b,Replenishment,400000,2025-06-14 06:19:03,knapsack
ATM006,Agra,f35dd3b8,Withdrawal,10600,2025-06-21 05:39:36,knapsack
ATM006,Agra,b2f94204,Withdrawal,3900,2025-06-22 13:24:47,knapsack
ATM006,Agra,f231d9cf,Replenishment,150000,2025-06-29 02:11:35,knapsack
ATM006,Agra,3e7a0dbb,Replenishment,330000,2025-04-22 16:39:44,knapsack
ATM006,Agra,fbae22b0,Replenishment,140000,2025-06-25 19:38:37,knapsack
ATM006,Agra,0832a75d,Withdrawal,12000,2025-06-25 04:43:11,knapsack
ATM006,Agra,81e6c8b2,Withdrawal,6700,2025-06-21 17:02:00,knapsack
ATM006,Agra,71c91c18,Replenishment,550000,2025-07-02 00:26:59,knapsack
ATM006,Agra,75f29471,Withdrawal,8100,2025-07-15 02:49:17,knapsack
ATM006,Agra,2c845aca,Replenishment,840000,2025-05-23 10:41:49,knapsack
ATM006,Agra,4732e793,Withdrawal,4600,2025-05-17 16:29:45,knapsack
ATM006,Agra,2ea60621,Withdrawal,1300,2025-05-13 07:52:40,greedy
ATM006,Agra,bb929a56,Withdrawal,17300,2025-07-12 01:25:17,knapsack
ATM006,Agra,370444c0,Withdrawal,19300,2025-05-01 20:20:18,knapsack
ATM006,Agra,b92ce40e,Withdrawal,17700,2025-04-16 12:41:22,knapsack
ATM006,Agra,79a352c8,Withdrawal,4500,2025-06-16 00:51:14,knapsack
ATM006,Agra,7e5fd6d1,Replenishment,370000,2025-04-30 08:32:32,knapsack
ATM006,Agra,1f3312b0,Replenishment,320000,2025-04-16 09:06:46,knapsack
ATM006,Agra,6418c06e,Withdrawal,4900,2025-04-18 18:30:10,knapsack
ATM006,Agra,c36d5556,Withdrawal,1500,2025-05-16 12:26:36,greedy
ATM006,Agra,46650955,Replenishment,920000,2025-05-12 08:04:43,knapsack
ATM006,Agra,3696e33b,Replenishment,970000,2025-04-19 09:04:49,knapsack
ATM006,Agra,c9b3ee0a,Withdrawal,3900,2025-05-04 19:47:16,knapsack
ATM006,Agra,acd3f4fa,Replenishment,240000,2025-06-05 15:15:22,knapsack
ATM006,Agra,98106567,Withdrawal,4000,2025-06-29 05:36:22,knapsack
ATM006,Agra,3fa25362,Withdrawal,3700,2025-05-02 22:02:03,knapsack
ATM006,Agra,0719b298,Withdrawal,1700,2025-05-19 07:12:00,knapsack
ATM006,Agra,3550a0af,Withdrawal,13400,2025-06-24 06:48:10,knapsack
ATM006,Agra,78b911ea,Withdrawal,7200,2025-06-20 06:00:17,knapsack
ATM006,Agra,b907a423,Withdrawal,9500,2025-06-11 03:21:07,knapsack
ATM006,Agra,90ad5737,Replenishment,620000,2025-05-09 13:46:24,knapsack
ATM006,Agra,7b27a611,Withdrawal,2900,2025-05-29 19:21:17,knapsack
ATM006,Agra,8a1c1b6b,Withdrawal,9800,2025-06-05 00:26:12,knapsack
ATM006,Agra,4411335a,Replenishment,720000,2025-05-06 17:11:07,knapsack
ATM006,Agra,23dcb2f3,Replenishment,820000,2025-05-24 10:44:52,knapsack
ATM006,Agra,64b09b95,Withdrawal,10600,2025-05-31 23:35:46,knapsack
ATM006,Agra,a80ace14,Replenishment,680000,2025-05-24 21:07:50,knapsack
ATM006,Agra,a72c3b4c,Replenishment,280000,2025-06-23 22:44:10,knapsack
ATM006,Agra,9e9c0d82,Replenishment,270000,2025-07-08 10:36:27,knapsack
ATM006,Agra,e74ef542,Withdrawal,800,2025-06-25 16:17:25,greedy
ATM006,Agra,8b9b5271,Withdrawal,19800,2025-04-17 04:29:23,knapsack
ATM006,Agra,f4b43872,Replenishment,740000,2025-05-12 22:40:05,knapsack
ATM006,Agra,c735060f,Withdrawal,15700,2025-06-14 06:19:22,knapsack
ATM006,Agra,85e8b9ec,Replenishment,650000,2025-05-17 06:40:45,knapsack
ATM006,Agra,20cfda18,Replenishment,240000,2025-06-30 17:50:22,knapsack
ATM006,Agra,515bc279,Withdrawal,15400,2025-06-17 12:52:06,knapsack
ATM006,Agra,7c203292,Withdrawal,11100,2025-04-17 17:56:30,knapsack
ATM006,Agra,7377f8da,Replenishment,990000,2025-05-21 19:09:37,knapsack
ATM006,Agra,68390c8d,Replenishment,880000,2025-04-19 17:37:39,knapsack
ATM006,Agra,04e4f975,Withdrawal,17900,2025-06-03 00:04:11,knapsack
ATM006,Agra,ab99b813,Replenishment,710000,2025-06-24 06:55:54,knapsack
ATM006,Agra,63cc3e26,Withdrawal,9900,2025-07-03 00:13:29,knapsack
ATM006,Agra,2e9bd6ae,Withdrawal,14600,2025-07-07 00:23:37,knapsack
ATM006,Agra,f180c2db,Replenishment,980000,2025-06-27 01:59:21,knapsack
ATM006,Agra,76da9dc3,Replenishment,270000,2025-04-20 08:21:01,knapsack
ATM006,Agra,a3cbb19e,Withdrawal,18300,2025-06-30 16:08:58,knapsack
ATM006,Agra,289fe5e7,Withdrawal,12900,2025-06-30 12:18:11,knapsack
ATM006,Agra,ca27e7d3,Replenishment,930000,2025-06-06 08:45:56,knapsack
ATM006,Agra,b7192e78,Replenishment,360000,2025-06-02 00:09:36,knapsack
ATM006,Agra,ed83f80b,Withdrawal,17200,2025-05-24 16:24:05,knapsack
ATM006,Agra,753c9e6c,Replenishment,730000,2025-04-26 15:47:57,knapsack
ATM006,Agra,a6d6520b,Replenishment,230000,2025-05-29 18:49:49,knapsack
ATM006,Agra,a454c0a5,Replenishment,870000,2025-05-06 19:52:44,knapsack
ATM006,Agra,08e1025a,Withdrawal,6900,2025-07-09 23:41:12,knapsack
ATM006,Agra,ce1a9892,Withdrawal,12500,2025-06-20 04:40:35,knapsack
ATM006,Agra,729c9077,Replenishment,940000,2025-05-20 22:23:06,knapsack
ATM006,Agra,02b6e4eb,Replenishment,260000,2025-04-27 12:46:04,knapsack
ATM006,Agra,3646568a,Withdrawal,14000,2025-07-05 19:45:31,knapsack
ATM006,Agra,fe6deee4,Replenishment,440000,2025-05-28 04:13:18,knapsack
ATM006,Agra,c8f04cf1,Replenishment,620000,2025-05-18 14:46:38,knapsack
ATM006,Agra,1cb407f9,Replenishment,520000,2025-06-20 22:36:00,knapsack
ATM006,Agra,c909eacc,Replenishment,780000,2025-05-19 07:23:25,knapsack
ATM006,Agra,7f01303a,Withdrawal,11400,2025-06-04 21:58:30,knapsack
ATM006,Agra,5372ac17,Replenishment,780000,2025-06-29 12:07:23,knapsack
ATM006,Agra,733083b1,Replenishment,330000,2025-05-29 09:50:36,knapsack
ATM006,Agra,a6f48dfb,Replenishment,540000,2025-07-15 10:03:41,knapsack
ATM006,Agra,2ede106d,Replenishment,490000,2025-05-30 22:24:52,knapsack
ATM006,Agra,2b4d203e,Replenishment,720000,2025-06-12 02:11:28,knapsack
ATM006,Agra,9add7bdf,Withdrawal,14600,2025-07-15 04:59:35,knapsack
ATM006,Agra,7237149d,Withdrawal,15000,2025-07-04 01:03:20,knapsack
ATM006,Agra,7a64d5a1,Withdrawal,19600,2025-05-31 12:33:27,knapsack
ATM006,Agra,316f050b,Replenishment,870000,2025-06-23 08:36:13,knapsack
ATM006,Agra,5855fe16,Withdrawal,14400,2025-05-26 02:27:04,knapsack
ATM006,Agra,57feea39,Replenishment,600000,2025-06-25 14:50:41,knapsack
ATM006,Agra,0e92f417,Replenishment,540000,2025-05-26 15:09:42,knapsack
ATM006,Agra,c440d903,Replenishment,580000,2025-06-29 23:49:06,knapsack
ATM006,Agra,daf582c8,Replenishment,950000,2025-06-03 19:49:03,knapsack
ATM006,Agra,2afe621e,Replenishment,400000,2025-06-16 13:37:49,knapsack
ATM006,Agra,48f70634,Withdrawal,17000,2025-06-18 08:53:49,knapsack
ATM006,Agra,1102cad4,Replenishment,250000,2025-06-16 22:04:42,knapsack
ATM006,Agra,0ca1d22e,Withdrawal,9500,2025-06-25 03:13:45,knapsack
ATM006,Agra,74fb4ae2,Withdrawal,11100,2025-05-18 10:31:12,knapsack
ATM006,Agra,8191868f,Withdrawal,19000,2025-05-18 22:39:54,knapsack
ATM006,Agra,ecd9cb63,Replenishment,630000,2025-07-07 21:38:23,knapsack
ATM006,Agra,228b717a,Withdrawal,700,2025-05-26 07:57:38,greedy
ATM006,Agra,0b117ada,Replenishment,110000,2025-05-15 02:35:27,knapsack
ATM006,Agra,7f1a35b9,Replenishment,670000,2025-06-15 22:24:36,knapsack
ATM006,Agra,472e7ec0,Withdrawal,14400,2025-07-08 20:48:20,knapsack
ATM006,Agra,150c78b9,Withdrawal,7200,2025-05-17 13:09:13,knapsack
ATM006,Agra,9b7e84eb,Withdrawal,16600,2025-05-13 21:59:07,knapsack
ATM006,Agra,4786a24f,Replenishment,780000,2025-05-20 04:01:29,knapsack
ATM006,Agra,2c552794,Replenishment,320000,2025-05-11 21:19:33,knapsack
ATM006,Agra,dec48d5f,Replenishment,850000,2025-05-16 06:12:55,knapsack
ATM006,Agra,57737c9b,Withdrawal,10000,2025-04-19 19:52:38,knapsack
ATM006,Agra,7542b4ad,Replenishment,430000,2025-05-30 08:41:31,knapsack
ATM006,Agra,e3814b00,Withdrawal,2400,2025-05-22 23:21:22,knapsack
ATM006,Agra,2f7a1781,Withdrawal,6000,2025-07-14 21:11:35,knapsack
ATM006,Agra,878a9764,Replenishment,560000,2025-06-18 16:25:19,knapsack
ATM006,Agra,43eddd3e,Withdrawal,300,2025-06-17 21:50:43,greedy
ATM006,Agra,b453ad7c,Withdrawal,5400,2025-07-05 23:12:57,knapsack
ATM006,Agra,8a7aa2d3,Withdrawal,18600,2025-05-19 08:45:07,knapsack
ATM006,Agra,8379a6f6,Replenishment,750000,2025-06-29 08:21:44,knapsack
ATM006,Agra,c7300f3b,Replenishment,820000,2025-06-04 19:35:45,knapsack
ATM006,Agra,b9295342,Withdrawal,2800,2025-06-26 04:15:33,knapsack
ATM006,Agra,83aa2650,Withdrawal,16700,2025-06-29 13:02:12,knapsack
ATM006,Agra,2a4954b1,Withdrawal,19100,2025-04-19 02:26:58,knapsack
ATM006,Agra,9f4cee5e,Withdrawal,12300,2025-06-16 20:41:29,knapsack
ATM006,Agra,fb8a2252,Withdrawal,11400,2025-05-06 14:59:30,knapsack
ATM006,Agra,2baa71f1,Withdrawal,16500,2025-06-29 02:10:16,knapsack
ATM006,Agra,c049b2e7,Replenishment,920000,2025-07-09 14:01:11,knapsack
ATM006,Agra,92aaf55f,Replenishment,610000,2025-06-13 18:14:32,knapsack
ATM006,Agra,7027ab53,Replenishment,820000,2025-07-02 01:45:41,knapsack
ATM006,Agra,81e804e4,Withdrawal,1100,2025-06-11 21:26:42,greedy
ATM006,Agra,73a867e5,Replenishment,560000,2025-07-09 05:20:13,knapsack
ATM006,Agra,c3ce8ff7,Withdrawal,12500,2025-06-13 16:24:51,knapsack
ATM006,Agra,200528d3,Withdrawal,1200,2025-05-31 04:30:44,greedy
ATM006,Agra,e3ce9767,Replenishment,630000,2025-06-10 17:20:41,knapsack
ATM006,Agra,d297a69d,Withdrawal,1400,2025-07-11 01:50:43,greedy
ATM006,Agra,b38466e5,Replenishment,440000,2025-07-08 20:47:55,knapsack
ATM006,Agra,8721dc75,Replenishment,570000,2025-06-02 13:09:39,knapsack
ATM006,Agra,97eab1fd,Replenishment,540000,2025-06-28 04:34:24,knapsack
ATM006,Agra,2ec9d755,Withdrawal,6900,2025-06-22 17:52:30,knapsack
ATM006,Agra,43ebb335,Replenishment,570000,2025-05-13 08:10:13,knapsack
ATM006,Agra,492e0a5d,Replenishment,180000,2025-07-14 13:51:41,knapsack
ATM006,Agra,9be40a9b,Withdrawal,4900,2025-05-15 02:47:05,knapsack
ATM006,Agra,0c59f62f,Withdrawal,2100,2025-07-05 16:48:57,knapsack
ATM006,Agra,14212f67,Replenishment,470000,2025-05-18 08:19:57,knapsack
ATM006,Agra,f0cad31c,Withdrawal,2700,2025-06-26 02:44:12,knapsack
ATM006,Agra,d3db50e7,Withdrawal,2000,2025-04-18 13:00:10,knapsack
ATM006,Agra,22549bb7,Withdrawal,2200,2025-05-15 08:22:33,knapsack
ATM006,Agra,dbbdfe0d,Withdrawal,6600,2025-05-25 07:12:55,knapsack
ATM006,Agra,81ea5072,Replenishment,130000,2025-05-20 17:25:43,knapsack
ATM006,Agra,612f5d26,Replenishment,610000,2025-04-29 08:56:29,knapsack
ATM006,Agra,88ea9fdf,Withdrawal,1300,2025-06-04 18:29:14,greedy
ATM006,Agra,3038c8e6,Replenishment,150000,2025-06-30 09:57:08,knapsack
ATM006,Agra,d9a6db7c,Replenishment,710000,2025-05-23 13:08:24,knapsack
ATM006,Agra,4141d4a9,Withdrawal,2900,2025-06-24 08:53:47,knapsack
ATM006,Agra,f8a0a879,Withdrawal,14100,2025-06-14 10:23:53,knapsack
ATM006,Agra,8b2a3255,Withdrawal,9700,2025-07-03 12:39:31,knapsack
ATM006,Agra,08eb7063,Replenishment,830000,2025-05-09 22:15:04,knapsack
ATM006,Agra,95128360,Withdrawal,12700,2025-06-06 05:15:29,knapsack
ATM006,Agra,c08dcc67,Replenishment,160000,2025-06-21 00:31:39,knapsack
ATM006,Agra,ed34baa6,Withdrawal,12000,2025-06-26 01:08:36,knapsack
ATM006,Agra,dcfcc30c,Replenishment,740000,2025-05-12 22:47:54,knapsack
ATM006,Agra,93923031,Withdrawal,10800,2025-06-26 19:25:32,knapsack
ATM006,Agra,4436707a,Replenishment,960000,2025-04-20 08:11:01,knapsack
ATM006,Agra,abec2c11,Replenishment,230000,2025-06-24 13:30:23,knapsack
ATM006,Agra,0d928e50,Withdrawal,3100,2025-05-14 08:19:15,knapsack
ATM006,Agra,32fbc198,Replenishment,580000,2025-04-15 22:28:25,knapsack
ATM006,Agra,10002836,Withdrawal,3700,2025-06-23 18:24:10,knapsack
ATM006,Agra,fa5789d7,Withdrawal,13200,2025-05-16 19:14:18,knapsack
ATM006,Agra,c19b3af8,Withdrawal,9900,2025-05-30 13:59:49,knapsack
ATM006,Agra,00b2759a,Replenishment,980000,2025-05-20 20:24:09,knapsack
ATM006,Agra,60a5cfd3,Replenishment,440000,2025-06-17 06:38:26,knapsack
ATM006,Agra,1f4c4e82,Withdrawal,8200,2025-05-26 23:47:33,knapsack
ATM006,Agra,97f00b39,Withdrawal,11200,2025-06-04 08:10:29,knapsack
ATM006,Agra,9d9baf47,Withdrawal,5900,2025-07-06 14:00:44,knapsack
ATM006,Agra,e0a516c5,Replenishment,390000,2025-04-22 09:38:57,knapsack
ATM006,Agra,5561005d,Withdrawal,14900,2025-04-23 11:00:21,knapsack
ATM006,Agra,87dde0c9,Withdrawal,12600,2025-06-16 01:40:23,knapsack
ATM006,Agra,a96d1b83,Replenishment,130000,2025-04-28 17:19:46,knapsack
